Date,FTIR_integrate_00,FTIR_integrate_01,FTIR_integrate_02,FTIR_integrate_03,FTIR_integrate_04,FTIR_integrate_05,FTIR_integrate_06,FTIR_integrate_07,FTIR_integrate_08,FTIR_integrate_09,FTIR_integrate_10,FTIR_integrate_11,FTIR_integrate_12,FTIR_integrate_13,FTIR_integrate_14,FTIR_integrate_15,IWP,LWP,Latitude,Longitude,RRTMG_All_00,RRTMG_All_01,RRTMG_All_02,RRTMG_All_03,RRTMG_All_04,RRTMG_All_05,RRTMG_All_06,RRTMG_All_07,RRTMG_All_08,RRTMG_All_09,RRTMG_All_10,RRTMG_All_11,RRTMG_All_12,RRTMG_All_13,RRTMG_All_14,RRTMG_All_15,RRTMG_All_16,RRTMG_All_17,RRTMG_All_18,RRTMG_All_19,RRTMG_All_20,RRTMG_All_21,RRTMG_All_22,RRTMG_All_23,RRTMG_All_24,RRTMG_All_25,RRTMG_All_26,RRTMG_All_27,RRTMG_All_28,RRTMG_Clear_00,RRTMG_Clear_01,RRTMG_Clear_02,RRTMG_Clear_03,RRTMG_Clear_04,RRTMG_Clear_05,RRTMG_Clear_06,RRTMG_Clear_07,RRTMG_Clear_08,RRTMG_Clear_09,RRTMG_Clear_10,RRTMG_Clear_11,RRTMG_Clear_12,RRTMG_Clear_13,RRTMG_Clear_14,RRTMG_Clear_15,RRTMG_Clear_16,RRTMG_Clear_17,RRTMG_Clear_18,RRTMG_Clear_19,RRTMG_Clear_20,RRTMG_Clear_21,RRTMG_Clear_22,RRTMG_Clear_23,RRTMG_Clear_24,RRTMG_Clear_25,RRTMG_Clear_26,RRTMG_Clear_27,RRTMG_Clear_28,SZA,red_chi_2,rice,rliq
2017-06-11 10:49:00,-69264.2655935003,-7133.998056996473,46.64428171171955,24.176210431292198,36.19678935112283,37.29601107410334,17.570177212405287,13.697385210033554,19.42401950215458,5.299981681123232,9.943838183781956,-205.53553658754845,-1815.7548412586225,-2649.933365717971,-6972.299582187217,-38869.414596037874,87.19832012721545,15.357922528530054,81.840607,11.109245,49.5317,51.017,46.9831,24.1082,36.5299,38.393,18.1576,14.0711,19.3354,5.2954,9.8311,2.9303,0.7355,0.3145,0.261,0.1637,2.2574,0.0113,1.1661,0.8329,4.852,8.6172,9.0642,124.0626,88.6226,147.5629,58.2035,10.6027,0.053,49.1465,51.0012,45.8812,24.0757,24.1994,6.143,4.9413,2.4639,13.8712,5.2526,9.8225,2.5969,0.4394,0.313,0.0924,0.0555,3.228,0.3356,9.1655,6.8076,15.4007,25.9546,11.1431,145.6335,99.912,163.9624,61.8868,10.7598,0.0,58.7647423783,0.8363692498717514,29.919029614580893,10.11728675758018
2017-06-11 10:50:00,-53262.93806920095,-5472.274542401573,46.710793876057366,24.23485694642989,35.85443626449592,36.15834150379409,17.04821235726809,13.265589020153868,19.24101992649642,5.2962376314164805,9.878214680366057,-237.15168684221692,-2091.70662904385,-3052.660558379462,-8031.9242027362525,-44776.64623558394,51.1502485885094,19.634170076649827,81.840569,11.109443,49.5299,51.0134,46.974,24.1071,36.4947,38.296,18.1001,14.0017,19.2915,5.2945,9.8307,2.9248,0.732,0.3144,0.258,0.1625,2.3297,0.0124,2.2969,1.6192,7.2488,12.9663,9.2276,126.3141,89.2531,148.4827,58.5411,10.6619,0.0533,49.1465,51.0012,45.8812,24.0757,24.1994,6.143,4.9413,2.4639,13.8712,5.2526,9.8225,2.5969,0.4394,0.313,0.0924,0.0555,3.2285,0.3357,9.1668,6.8086,15.4028,25.9585,11.1446,145.6532,99.9255,163.9855,61.8964,10.7618,0.0,58.760384717600004,1.0024514703670697,29.852964641612257,11.985336356291937
2017-06-11 10:52:00,-57275.04427008041,-5896.086754332446,46.97998599744005,24.579869655188737,36.090949290440975,36.704768154355115,17.328426024541876,13.49769660528122,19.41233111851947,5.3902912843681685,10.08341895950793,-328.5763261343476,-2890.128376442996,-4217.886380870597,-11097.776205059155,-61868.26302050106,80.38532964655971,9.845992322085698,81.840408,11.110219,49.5315,51.0141,46.9793,24.108,36.519,38.3669,18.1442,14.0565,19.3246,5.2952,9.8312,2.9292,0.7348,0.3145,0.2606,0.1635,2.2839,0.0116,1.5452,1.1218,5.7078,9.9379,9.3425,125.1365,88.8991,147.9589,58.3523,10.6309,0.0532,49.1468,51.0016,45.8805,24.076,24.199,6.1423,4.941,2.4638,13.8709,5.2528,9.8228,2.5969,0.4394,0.313,0.0924,0.0555,3.2296,0.3361,9.1695,6.8107,15.407,25.966,11.1475,145.6919,99.9516,164.0304,61.9149,10.766,0.0,58.7520757925,0.9335975607687318,30.198398543131994,10.070234706056551
2017-06-11 10:54:00,-198827.4075696048,-20557.858409097735,46.51946729777987,24.06640022799868,35.96265634790762,36.928546519335754,17.375586334841454,13.535313469566596,19.22918668973091,5.224486047599922,9.685493625014036,-230.949190376247,-2037.2720884111795,-2973.218167704048,-7822.9015327778825,-43611.37949355533,83.6586546691091,14.16102413156135,81.840317,11.110653,49.5327,51.0165,46.9819,24.109,36.5241,38.3806,18.1513,14.0636,19.3306,5.2958,9.8322,2.9301,0.7352,0.3145,0.2608,0.1636,2.2759,0.0115,1.4014,1.0053,5.3961,9.4815,9.2024,124.8428,88.8817,147.9443,58.3472,10.6302,0.0532,49.1478,51.0025,45.8802,24.0769,24.1981,6.1408,4.9407,2.4634,13.8706,5.2532,9.8238,2.5969,0.4394,0.313,0.0924,0.0555,3.2308,0.3363,9.1718,6.8126,15.4109,25.9737,11.1502,145.7284,99.9758,164.0714,61.9318,10.7697,0.0,58.7445011127,0.31851086972601766,30.758852912862686,12.923404704733336
2017-06-11 10:55:00,-58085.729889060116,-5957.23239107649,46.57627288855372,24.631274329965873,34.91483401238878,33.88185950939137,16.065295224358014,12.398982180950473,18.7787182249607,5.305815605771696,9.868530742229963,-250.47039815036896,-2207.978705527416,-3222.349355552951,-8478.39623291653,-47265.65380647892,54.115028807456966,10.407180902506598,81.840267,11.110931,49.5202,50.929,46.8046,24.0906,36.206,37.7657,17.8291,13.7481,19.06,5.2844,9.8265,2.8917,0.7157,0.3144,0.2508,0.1576,2.3761,0.0146,2.8754,2.0837,8.1175,14.0843,9.5623,127.1152,89.6142,149.1001,58.7525,10.6955,0.0535,49.1481,51.0028,45.8798,24.0773,24.1978,6.1402,4.9405,2.4632,13.8706,5.2534,9.8241,2.5968,0.4394,0.313,0.0924,0.0555,3.2313,0.3364,9.1731,6.8135,15.4127,25.9773,11.1515,145.746,99.9868,164.0903,61.9396,10.771,0.0,58.7409596596,1.1390339884889378,34.95970782414178,11.285439516181691
2017-06-11 10:56:00,78413.71912775048,8154.528129526956,46.636597884285585,24.439438271997282,34.92682713456419,33.82064945715582,16.01601035185648,12.360233628488725,18.800673998813693,5.326289663533746,10.109013949713308,-159.47093279706039,-1413.5433961940146,-2062.941386331853,-5427.851715849181,-30259.373714830188,30.994620838952187,18.89865370926203,81.84019,11.111365,49.5184,50.9298,46.8018,24.0908,36.1622,37.6275,17.7468,13.6583,19.0138,5.2842,9.8268,2.8861,0.7115,0.3144,0.2457,0.1558,2.4259,0.0167,3.5329,2.4967,9.2002,16.298,9.4608,127.8972,89.9432,149.5729,58.8999,10.7157,0.0536,49.1485,51.0031,45.8795,24.0777,24.1973,6.1395,4.9403,2.463,13.8704,5.2535,9.8244,2.5968,0.4393,0.3131,0.0924,0.0555,3.2317,0.3364,9.1743,6.8144,15.4146,25.9806,11.1527,145.7638,99.9977,164.1087,61.9472,10.7727,0.0,58.7375513952,0.9724601265896333,28.379974497365836,13.6337308535008
2017-06-11 10:57:00,-91844.98360834151,-9474.077998094795,46.579958372928246,24.34300430874703,35.45907386262703,35.17194989599372,16.602452953829562,12.862273249652631,19.048824151544544,5.355899109554224,10.053196126240621,-216.25821529052328,-1909.3077335069556,-2786.4655257844875,-7331.532434945744,-40872.07821164928,67.50602419154923,9.792687729220805,81.840111,11.111761,49.5238,50.9311,46.8154,24.0916,36.284,37.9746,17.9336,13.8644,19.124,5.2853,9.8273,2.8974,0.72,0.3145,0.2539,0.1591,2.3272,0.0126,2.2178,1.6101,7.0039,12.1613,9.4719,126.1025,89.2745,148.6381,58.605,10.6737,0.0534,49.1488,51.0033,45.8793,24.078,24.1962,6.1386,4.9401,2.4628,13.8703,5.2537,9.8248,2.5969,0.4393,0.3131,0.0924,0.0555,3.2321,0.3365,9.1753,6.8153,15.4163,25.9842,11.1539,145.781,100.0082,164.1265,61.9546,10.7743,0.0,58.7343104705,0.8512823882603215,34.555062876689114,9.92399335448466
2017-06-11 10:58:00,-91054.66350953566,-9394.845572783492,46.34840317651301,24.49346164350773,32.18897489950424,26.75496848146454,13.009280776285946,9.747838651218128,17.54653860777857,5.365950464379287,10.241514300578565,-243.03769697133805,-2143.076397190547,-3127.6301850647305,-8229.17848225011,-45876.30615135326,25.510619609223877,2.935368526210567,81.840053,11.112045,49.4949,51.0035,46.8693,24.1047,35.4676,35.3459,16.7651,12.7292,18.6176,5.2893,9.8317,2.8797,0.6936,0.3144,0.2351,0.149,2.706,0.0394,5.2212,3.867,11.2235,19.0917,10.0326,130.7938,91.2135,151.2783,59.3735,10.7741,0.0539,49.1494,51.004,45.8789,24.0786,24.1958,6.1377,4.9399,2.4626,13.8703,5.254,9.8254,2.5969,0.4393,0.3131,0.0924,0.0555,3.2325,0.3367,9.1763,6.8161,15.4179,25.9874,11.1549,145.7957,100.0178,164.1428,61.9612,10.7758,0.0,58.7312573759,0.4955015831883006,28.049210365250545,8.15671657002454
2017-06-11 10:59:00,-108074.98452608577,-11147.085835994776,45.426878930705016,24.09103433620308,28.700612199852767,18.924283180991768,9.917145830193647,7.031612982530134,16.108483362155596,5.320363270259538,9.944778070196234,-156.63783013057295,-1388.5237142319402,-2026.4273765523085,-5331.778879292807,-29723.783573943634,15.034275676580696,0.6181866373270538,81.840016,11.112247,49.4231,50.9563,46.5566,24.0877,33.2065,29.6097,14.3727,10.5869,17.5041,5.2752,9.8271,2.8012,0.6323,0.3141,0.2029,0.1274,3.303,0.0957,6.7004,4.9965,12.8022,21.6094,10.3573,134.1687,93.2463,154.1716,60.1339,10.8501,0.0543,49.1497,51.0043,45.8791,24.0789,24.1955,6.1373,4.9398,2.4625,13.8701,5.2541,9.8257,2.5969,0.4393,0.3131,0.0924,0.0555,3.2329,0.3369,9.1771,6.8168,15.4194,25.99,11.1559,145.8093,100.0269,164.1584,61.9677,10.7771,0.0,58.7283921115,0.48687497104154304,26.42406453084763,5.958142049410366
2017-06-11 11:01:00,80209.93703069391,8350.703052279601,45.97413713569386,24.44156366712276,30.860431635661833,24.01551614958477,11.913328893831393,8.769830292652037,16.980525515338993,5.3001410786108965,9.878282058366965,-220.54409347844754,-1946.4852160102246,-2840.722768612777,-7474.289893075191,-41667.92738039218,21.035676799432572,0.47648590730137175,81.839873,11.113,49.4784,51.0022,46.8061,24.1037,34.8253,33.8772,16.2159,12.2421,18.3676,5.2876,9.8321,2.8679,0.6821,0.3144,0.2305,0.1446,2.8668,0.0543,5.8035,4.3309,11.8734,20.0404,10.1716,131.8432,91.7559,152.0298,59.5765,10.7971,0.054,49.1504,51.0048,45.8783,24.0796,24.1945,6.1356,4.9394,2.462,13.8693,5.2545,9.8264,2.5969,0.4393,0.3131,0.0924,0.0555,3.2337,0.3371,9.179,6.8182,15.4223,25.9955,11.1578,145.8355,100.0439,164.187,61.9795,10.7797,0.0,58.7230884697,0.42022981613958177,23.87739385622712,6.416369399275154
2017-06-11 11:02:00,85946.86930572534,8941.706103504033,45.906698757649515,24.041978475527394,30.223177215786077,22.49908747066212,11.355421925676477,8.29495070138105,16.784870686468327,5.325008664378076,10.065842227088012,-266.5293734715479,-2348.082956281801,-3426.8191002105555,-9016.38120027056,-50264.8308349508,18.28951255965006,3.498247541993508,81.839812,11.1133,49.4564,50.9461,46.6405,24.0902,34.2046,32.3868,15.4751,11.5291,17.9628,5.2786,9.8286,2.824,0.6542,0.3142,0.2129,0.135,3.0482,0.0706,6.1263,4.5345,12.2228,20.7619,10.2102,132.9537,92.5621,153.2229,59.8961,10.8289,0.0541,49.151,51.0055,45.8779,24.0803,24.1938,6.135,4.9393,2.4619,13.8694,5.2547,9.827,2.597,0.4393,0.3132,0.0924,0.0555,3.234,0.3372,9.1798,6.8188,15.4236,25.998,11.1587,145.8469,100.0515,164.2,61.9848,10.7809,0.0,58.7206979034,0.5284274846597011,29.31412494826924,12.340704891226567
2017-06-11 11:03:00,-218691.46025807556,-22622.69805853165,44.74268616994914,24.8697841894266,24.709632820351143,9.98034920743982,6.378902570879629,3.905971425713866,14.520556721977426,5.334149624947252,10.011718863817578,-209.10238912945803,-1846.411774310448,-2694.6744441602004,-7090.018845080776,-39525.67997611992,5.025798177301377,0.2342309103435298,81.839777,11.113503,49.2938,50.9844,46.2384,24.0851,28.9954,18.4372,9.8212,6.6135,15.6964,5.2654,9.8279,2.6988,0.5358,0.3137,0.1474,0.0919,4.5748,0.221,8.2129,6.1338,14.38,24.2638,10.8263,140.0739,96.9838,159.415,61.4785,10.9772,0.0549,49.1514,51.0059,45.8779,24.0806,24.1933,6.1343,4.9391,2.4617,13.869,5.2549,9.8273,2.597,0.4392,0.3132,0.0924,0.0555,3.2343,0.3372,9.1806,6.8194,15.4248,26.0001,11.1595,145.8602,100.0586,164.2119,61.9897,10.782,0.0,58.718498582500004,0.23820623241857722,24.234009062699293,5.123470769072435
2017-06-11 11:04:00,109254.24855295854,11360.333566039617,45.32990934625113,25.024288369267442,27.154092431663955,15.179891729658545,8.292687505846228,5.602054501381484,15.388014719201516,5.1969983372224675,9.352874122924257,-130.8050842695007,-1162.8028706183406,-1697.0077978524264,-4465.035579009415,-24891.833327123517,8.543971721217156,0.5055252677226147,81.839727,11.113796,49.3747,50.9687,46.4404,24.0881,31.6575,25.3393,12.5999,9.0192,16.7812,5.2719,9.8287,2.7598,0.5934,0.314,0.1802,0.1133,3.7823,0.1422,7.4784,5.5783,13.6058,22.9674,10.5453,136.5492,94.7252,156.2601,60.6795,10.9049,0.0545,49.1517,51.0062,45.878,24.0809,24.1927,6.1335,4.939,2.4615,13.8688,5.2551,9.8276,2.597,0.4392,0.3132,0.0924,0.0555,3.2346,0.3373,9.1813,6.82,15.4259,26.0023,11.1602,145.8707,100.0653,164.2232,61.9944,10.7831,0.0,58.7164495258,0.3195915419034001,21.933379347543895,5.540328694411975
2017-06-11 11:05:00,-41397.164907710976,-4259.113305822927,44.966454097633104,24.444462627923908,25.99059419178628,12.40799716552693,7.215126678375656,4.666004802534434,14.918731334161407,5.291881915152418,9.8281874109381,-121.05871098724265,-1077.783783065609,-1572.9299698827022,-4138.571600969874,-23071.850757024313,5.53685056523157,0.33217614917198124,81.839664,11.114142,49.3375,51.0041,46.4188,24.0945,30.4373,21.9595,11.2456,7.8374,16.2865,5.2727,9.8309,2.7402,0.5686,0.3139,0.1651,0.1038,4.1798,0.1816,7.9361,5.9242,14.0784,23.7682,10.6884,138.3855,95.8624,157.8366,61.0819,10.9427,0.0547,49.152,51.0066,45.8778,24.0813,24.1917,6.1328,4.9389,2.4613,13.8686,5.2552,9.828,2.597,0.4392,0.3132,0.0924,0.0555,3.2349,0.3374,9.1819,6.8204,15.4269,26.0041,11.1608,145.8797,100.0711,164.233,61.9984,10.7839,0.0,58.7145575634,0.3079817956140605,19.173839603799426,4.877210551419372
2017-06-11 11:30:00,-75681.75853613392,-7792.467155589693,47.031304259600496,30.26391540974029,36.64530481732396,37.771953778629666,17.808587544045178,13.9232877665433,19.799591857285066,5.36437294701184,9.965989646860805,-130.67566213558587,-1162.9493480863448,-1697.221568743179,-4465.598036432523,-24894.96893403683,51.77649904020751,27.001672639415325,81.838239,11.122488,49.5491,51.0459,47.0174,24.1253,36.5674,38.4433,18.1845,14.0955,19.3681,5.3034,9.8469,2.9369,0.7376,0.3151,0.2618,0.1643,2.2493,0.0113,1.0518,0.7191,4.7459,8.9342,8.5569,123.5582,88.4333,147.3461,58.1238,10.5897,0.0529,49.1624,51.0164,45.8711,24.0917,24.1795,6.1153,4.9345,2.4567,13.8649,5.2601,9.8381,2.5973,0.4389,0.3137,0.0924,0.0555,3.2355,0.3383,9.1818,6.8201,15.4266,26.0086,11.1587,145.8732,100.0533,164.1966,61.983,10.7806,0.0,58.721551677099995,1.8304547914787315,17.27945357255074,8.727040657949209
